customer_id,customer_name,email,product_id,product_name,category,rating,review_title,review_text,review_date,helpful_votes,total_votes,feedback_category
CUST00158,Ernest Fleming,,PROD2385,Backpack,Electronics,1,Very disappointed,Broken on arrival. Safe while hour city until without important toward type walk car far animal.,2026-02-13,30.0,66,Critical
CUST00159,Debbie Perez,ysexton@example.org,PROD3020,Watch,Electronics,2,Bad experience,Packaging damaged. If stuff civil partner there full.,2025-10-02,34.0,87,Critical
CUST00160,Courtney Combs,pharris@example.com,PROD2704,Smartphone,Accessories,5,Highly recommended,Highly recommended. Data wrong speech together report affect floor he idea mention seat yet care.,2024-07-15,20.0,24,Positive
CUST00161,Jillian Miles,jillbarton@example.org,PROD4937,Camera,Accessories,5,Highly recommended,Amazing quality. Should name Mrs board someone sometimes field minute series whose.,2026-06-30,46.0,73,Positive
CUST00162,Diane Smith,henry33@example.org,PROD8264,Smartphone,Home,5,Highly recommended,Excellent product. True capital fine official beautiful many.,2026-04-14,11.0,59,Positive
CUST00163,Eric Ellison,gabriel46@example.com,PROD8387,Headphones,Home,3,Neutral experience,Works fine. Himself data over collection certain window.,2025-08-21,44.0,50,Neutral
CUST00164,Justin Leach,cedwards@example.net,PROD7594,Watch,Electronics,2,,Packaging damaged. Guess fine idea bank fly police usually cut girl.,2024-08-28,19.0,53,Critical
CUST00165,Paula Miranda,scollins@example.com,PROD6415,Tablet,Fashion,3,Neutral experience,Neutral experience. Blood collection send he trouble despite couple piece.,2026-07-02,43.0,63,Neutral
CUST00166,Emily Jacobson,awells@example.org,PROD1718,Headphones,Electronics,1,Waste of money,Not working. Into central minute ago let activity leave standard hard nature certainly they.,2025-01-19,41.0,98,Critical
CUST00167,Jessica Hampton,robertschad@example.org,PROD7195,Headphones,Accessories,3,Average product,,2026-02-14,15.0,28,Neutral
CUST00168,John Rodriguez,dlane@example.net,PROD7384,Smartphone,Accessories,4,Satisfied with purchase,Recommended. End list responsibility reveal follow finish grow.,2024-07-13,3.0,91,Positive
CUST00169,Olivia Romero,nelsonjake@example.com,PROD1473,Smartphone,Fashion,4,Recommended,Satisfied with purchase. Meeting candidate instead American police enjoy space fight call.,2025-01-29,32.0,55,Positive
CUST00170,Destiny Riddle,stephen24@example.com,PROD3312,Shoes,Accessories,4,Recommended,Recommended. Else space begin stay describe recent another administration individual.,2025-06-07,25.0,75,Positive
CUST00171,Phillip Phillips,billymoore@example.net,PROD1478,Smartphone,Accessories,2,Bad experience,Not as expected. Director argue relationship surface pull usually process expect product white.,2026-07-09,27.0,96,Critical
CUST00172,Emily Edwards,matthewbenitez@example.org,PROD8693,Watch,Fashion,1,Waste of money,Not working. Fly near all loss police break agree road data walk trip.,2024-11-26,25.0,53,Critical
CUST00173,Juan Mills,dominguezlauren@example.org,PROD8747,Laptop,Accessories,2,Arrived late,Poor quality. Student door many oil yet rock food score agency PM organization manage.,2025-06-27,15.0,52,Critical
CUST00174,Cheryl Reyes,fortiz@example.com,PROD9157,Watch,Accessories,1,Broken on arrival,Broken on arrival. Table from cell back gun benefit several responsibility again cell.,2024-07-21,,66,Critical
CUST00175,Timothy Richardson,andrewsdaniel@example.com,PROD2559,Watch,Fashion,2,Bad experience,Poor quality. Throw whatever claim nice three spring thing.,2026-07-02,13.0,67,Critical
CUST00176,Russell Turner,test123gmail.com,PROD2978,Laptop,Fashion,5,Amazing quality,Loved it. Still fall into free commercial weight him particular answer once close speak another.,2024-11-20,24.0,63,Positive
CUST00177,Daniel White,brittanythomas@example.com,PROD2687,Laptop,Home,2,Bad experience,Arrived late. Piece able should free maintain tonight pull current night sign federal star enough.,2024-07-27,39.0,73,Critical
CUST00178,Emily Cooper,jdoyle@example.com,PROD7754,Watch,Accessories,1,Waste of money,Broken on arrival. Run current tax interview avoid security concern relate part while.,2025-02-18,12.0,92,Critical
CUST00179,,michele10@example.org,PROD6231,Smartphone,Home,3,Decent quality,Neutral experience. Than attack happen thank key career what piece green might news.,2026-05-26,24.0,89,Neutral
CUST00180,Michael Olson,moorestephen@example.com,PROD5794,Headphones,Electronics,1,Very disappointed,Waste of money. Thing must executive off audience economy Republican number top entire.,2025-04-30,15.0,79,Critical
CUST00181,Andrea Kidd,uharmon@example.net,PROD6359,Shoes,Fashion,2,Arrived late,Bad experience. North drive law conference difficult individual focus least.,2025-03-17,16.0,44,Critical
CUST00182,Roy Bailey,andrewbell@example.org,PROD5730,Watch,Fashion,2,Not as expected,Bad experience. Republican young conference hair between today raise population trouble hope.,2024-07-29,48.0,58,Critical
CUST00183,Larry Lopez,elizabethlewis@example.com,PROD6862,Smartphone,Accessories,2,Poor quality,Packaging damaged. Issue bill current major know race will.,2024-10-06,38.0,83,Critical
CUST00184,James Taylor,mtorres@example.com,PROD1366,Laptop,Fashion,3,Neutral experience,,2026-07-04,29.0,88,Neutral
CUST00185,Margaret James,smithjeffrey@example.net,PROD7910,Watch,Electronics,3,Neutral experience,Decent quality. Former level sport special radio account TV.,2026-02-12,19.0,83,Neutral
CUST00186,Laurie Kline,derrick64@example.org,PROD8957,Headphones,Electronics,3,Neutral experience,Neutral experience. Perhaps act have admit thus prepare strategy notice positive clear.,2024-10-13,7.0,26,Neutral
CUST00187,Jennifer Nolan,mmason@example.com,PROD8992,Backpack,Electronics,4,Good product,Satisfied with purchase. Add heart nice subject piece yard artist event.,2025-06-02,12.0,22,Positive
CUST00188,Jessica Jones,maxwelljennifer@example.org,PROD6146,Headphones,Accessories,4,Nice quality,Works well. Skin himself author talk something still budget entire likely little role factor.,2025-09-14,2.0,97,Positive
CUST00189,Darlene Murphy,zachary79@example.org,PROD3065,Headphones,Fashion,4,Nice quality,Works well. Capital daughter none floor everything what sort size institution another.,2024-10-31,2.0,93,Positive
CUST00190,Karen Mills,hansenkayla@example.org,PROD4290,Backpack,Fashion,1,Waste of money,Very disappointed. Image case character resource window month might sound respond consider local.,2026-05-24,24.0,31,Critical
CUST00191,April Ramos,kathleen12@example.net,PROD2407,Smartphone,Accessories,5,Excellent product,Excellent product. Rich not wide structure throughout street north me especially.,2025-12-20,42.0,55,Positive
CUST00192,Beverly Atkins,fbailey@example.com,PROD2922,Headphones,Accessories,2,Bad experience,Bad experience. Imagine analysis under how after thought fly.,2024-10-05,41.0,95,Critical
CUST00193,Jared Goodwin MD,wheelerjason@example.com,PROD7466,Tablet,Accessories,2,Packaging damaged,Not as expected. State know vote thank ok example seem sign move response.,2025-05-31,39.0,78,Critical
CUST00194,Alison Harris,hortiz@example.net,PROD7989,Camera,Home,1,Broken on arrival,Very disappointed. Around director gas understand nor glass family work.,2024-08-24,29.0,38,Critical
CUST00195,Samuel Stark,tracy65@example.com,PROD3209,Shoes,Accessories,1,Very disappointed,Waste of money. Small song popular carry discover degree right.,2025-04-19,26.0,41,Critical
CUST00196,Michael Byrd,brittany42@example.org,PROD5026,Watch,Electronics,4,Recommended,Works well. Remember study government several these trouble fund writer player light.,2025-10-07,17.0,18,Positive
CUST00197,Deborah Savage,jacob43@example.net,PROD5174,Watch,Accessories,3,Decent quality,Works fine. Race candidate professional wind executive third land.,2026-01-04,40.0,72,Neutral
CUST00198,Nancy Gonzalez,nicole43@example.net,PROD6850,Tablet,Fashion,5,Excellent product,Amazing quality. Social bank type analysis simple mind daughter move result sell each whole.,2026-02-23,32.0,80,Positive
CUST00199,Joseph Ortiz,abigail91@example.org,PROD2571,Tablet,Accessories,2,Packaging damaged,Bad experience. Power art reduce if conference month central tough smile.,2026-04-05,48.0,73,Critical
CUST00200,Christopher Watson,charles37@example.net,PROD1495,Laptop,Fashion,4,Recommended,Nice quality. Top indicate receive example visit central billion claim degree take.,2025-12-01,39.0,80,Positive
CUST00201,Amy Cobb,,PROD2714,Watch,Electronics,5,Best purchase ever,Best purchase ever. Medical remember run project last blood join increase military development by increase.,2025-12-09,13.0,65,Positive
CUST00202,Brandon Hines,travis49@example.org,PROD6021,Tablet,Accessories,2,Arrived late,Packaging damaged. Ahead meet house less environment eight south international employee process religious exactly.,2025-10-29,37.0,58,Critical
CUST00203,Anthony Tate,harttimothy@example.org,PROD3965,Headphones,Electronics,3,Average product,Works fine. Push weight pick maintain cut alone sell value soldier use.,2026-04-30,38.0,38,Neutral
CUST00204,Erin Gilbert,jason54@example.net,PROD3906,Backpack,Home,1,Terrible quality,Not working. Cold early skin recent example meet financial fly serious enter parent recent ask.,2025-01-29,6.0,39,Critical
CUST00205,Amber Bruce,patricia26@example.net,PROD9511,Watch,Electronics,5,Loved it,Loved it. Family guy one deep spring program reach single its evening national church.,2024-10-08,39.0,40,Positive
CUST00206,Matthew Jones,sharonbecker@example.net,PROD4289,Tablet,Electronics,5,Amazing quality,Highly recommended. Artist bill issue reality end fall wife personal environmental method role western last.,2025-06-10,12.0,97,Positive
CUST00207,Sara Chen,robertsfrank@example.net,PROD3186,Backpack,Home,1,Broken on arrival,Waste of money. Describe right structure money everyone number effort once form.,2024-08-06,2.0,83,Critical
CUST00208,Diana Perry,cervantesjeffery@example.org,PROD8142,Shoes,Accessories,1,Very disappointed,Very disappointed. Be end season spend west example tell Democrat.,2025-04-06,48.0,77,Critical
CUST00209,,esims@example.net,PROD9608,Camera,Electronics,3,Works fine,Works fine. Fact use nature only prove reduce produce nation value type listen.,2026-06-19,29.0,31,Neutral
CUST00210,Ashley Gonzalez,linda83@example.com,PROD4352,Tablet,Electronics,2,Not as expected,Bad experience. Up white several instead radio thought field black green gas air onto.,2026-06-14,20.0,37,Critical
CUST00211,Sylvia Fernandez,lopezstacie@example.com,PROD9296,Tablet,Electronics,5,Amazing quality,Excellent product. Yet someone style away financial authority top happen service carry present something leader.,2025-11-17,43.0,91,Positive
CUST00212,Eduardo Rosales,nathan14@example.net,PROD2383,Smartphone,Home,2,Poor quality,Packaging damaged. Upon protect piece away sense left window simple prepare.,2025-05-03,32.0,93,Critical
CUST00213,Holly Hayden,ayerssydney@example.org,PROD1007,Shoes,Fashion,2,Poor quality,Bad experience. Receive population deep century few rise race.,2025-12-16,49.0,58,Critical
CUST00214,Courtney Wiggins,kevin51@example.net,PROD1114,Camera,Electronics,4,Nice quality,Satisfied with purchase. Type song rich two thing loss little.,2025-08-20,23.0,98,Positive
CUST00215,Brittany Jackson,wigginsjoshua@example.org,PROD7592,Shoes,Fashion,5,Best purchase ever,Highly recommended. Impact parent with happen direction seat whose morning hundred old edge little.,2025-12-24,32.0,61,Positive
CUST00216,Michelle Elliott,kevinmoore@example.com,PROD2973,Smartphone,Fashion,2,Poor quality,Packaging damaged. Data west available their administration author throughout.,2024-09-21,14.0,95,Critical
CUST00217,Darren Keith,anthonycole@example.org,PROD2311,Backpack,Accessories,2,Not as expected,Packaging damaged. Third floor you region stock design.,2026-04-04,31.0,96,Critical
CUST00218,April Rose,rmartin@example.com,PROD2195,Laptop,Accessories,1,Broken on arrival,Not working. Point measure economic management time join center expect a.,2024-11-24,50.0,57,Critical
CUST00219,Joan Ortiz,edward89@example.com,PROD4908,Shoes,Fashion,4,,Works well. Itself fear leave personal person recognize huge go actually skill.,2025-03-04,37.0,84,Positive
CUST00220,Mark Prince,carrie63@example.com,PROD4831,Headphones,Electronics,2,Arrived late,Not as expected. Piece resource quickly however rest her indeed leg wrong.,2025-08-23,5.0,17,Critical
CUST00221,Ashley Taylor,hlee@example.org,PROD7358,Shoes,Accessories,5,Amazing quality,Best purchase ever. Hope would lose future bar result identify man phone way edge.,2026-06-15,45.0,90,Positive
CUST00222,James Andrade,ojones@example.net,PROD4497,Camera,Fashion,1,Very disappointed,Not working. Do career ask score somebody let key lawyer.,2024-09-09,6.0,31,Critical
CUST00223,Natalie Wilson,elizabeth05@example.com,PROD1751,Watch,Electronics,1,Waste of money,Not working. Shake safe term lead gas head gun.,2025-11-22,1.0,53,Critical
CUST00224,Briana Benjamin,martinezashlee@example.com,PROD2265,Headphones,Electronics,2,Poor quality,Packaging damaged. Nation particularly join report certain central short.,2026-05-14,14.0,26,Critical
CUST00225,Melinda Lambert,paulknight@example.org,PROD3578,Smartphone,Electronics,5,Excellent product,Excellent product. Pay possible place market explain decade particularly tell claim trouble.,2025-08-12,7.0,19,Positive
CUST00226,Ariana Beck,scotttaylor@example.net,PROD4944,Watch,Home,5,Highly recommended,Best purchase ever. Serious all again old put few we into near cultural doctor.,2025-10-07,20.0,40,Positive
CUST00227,William Parker,shelley23@example.net,PROD9292,Watch,Electronics,5,Excellent product,Loved it. Onto population later easy baby including should see kitchen care.,2024-10-21,44.0,99,Positive
CUST00228,Arthur Hernandez,oavila@example.org,PROD9399,Watch,Fashion,3,Average product,Works fine. Brother add agree strong top ago woman call candidate small different child.,2024-09-28,15.0,39,Neutral
CUST00229,Kimberly Wu,tina90@example.net,PROD8173,Tablet,Home,5,Loved it,Excellent product. Analysis offer pressure investment low off policy sense.,2026-01-09,9.0,99,Positive
CUST00230,Parker Jones,barnesabigail@example.net,PROD5894,Smartphone,Accessories,3,Works fine,Okay for the price. Under government loss where sister sort.,2026-03-31,,79,Neutral
CUST00231,Kathleen Webb,ymanning@example.net,PROD3892,Tablet,Accessories,5,Excellent product,Highly recommended. Everyone her father up tend ahead I chance radio.,2025-04-17,18.0,77,Positive
